Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score MS Amanda 2.0: MS Amanda 2.0,# Peptides (by Search Engine): MS Amanda 2.0,# Protein Pathway Groups,"Abundance: F2: 126, Sample, Control","Abundance: F2: 127N, Sample, HC-like","Abundance: F2: 127C, Sample, HC-like","Abundance: F2: 128N, Sample, At risk","Abundance: F2: 128C, Sample, HC-like","Abundance: F2: 129N, Sample, Control","Abundance: F2: 129C, Sample, Control","Abundance: F2: 130N, Sample, At risk","Abundance: F2: 130C, Sample, SPD","Abundance: F2: 131N, Sample, SPD","Abundance: F2: 131C, Sample, At risk","Abundance: F2: 132N, Sample, SPD","Abundances (Normalized): F2: 126, Sample, Control","Abundances (Normalized): F2: 127N, Sample, HC-like","Abundances (Normalized): F2: 127C, Sample, HC-like","Abundances (Normalized): F2: 128N, Sample, At risk","Abundances (Normalized): F2: 128C, Sample, HC-like","Abundances (Normalized): F2: 129N, Sample, Control","Abundances (Normalized): F2: 129C, Sample, Control","Abundances (Normalized): F2: 130N, Sample, At risk","Abundances (Normalized): F2: 130C, Sample, SPD","Abundances (Normalized): F2: 131N, Sample, SPD","Abundances (Normalized): F2: 131C, Sample, At risk","Abundances (Normalized): F2: 132N, Sample, SPD","Found in Sample: F2: 126, Sample, Control","Found in Sample: F2: 127N, Sample, HC-like","Found in Sample: F2: 127C, Sample, HC-like","Found in Sample: F2: 128N, Sample, At risk","Found in Sample: F2: 128C, Sample, HC-like","Found in Sample: F2: 129N, Sample, Control","Found in Sample: F2: 129C, Sample, Control","Found in Sample: F2: 130N, Sample, At risk","Found in Sample: F2: 130C, Sample, SPD","Found in Sample: F2: 131N, Sample, SPD","Found in Sample: F2: 131C, Sample, At risk","Found in Sample: F2: 132N, Sample, SPD",# Protein Groups,Modifications
0,High,Master Protein,Q92900,Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,0,0,6.295,2,2,2,2,1129,124.3,6.61,374.23,2,0,274997.008171874,200729.118665625,211560.0564,216588.018642187,209939.894719183,253591.829493751,226226.186175,171955.176549983,230945.888095312,239236.224523317,240316.956773437,223455.936550619,274997.008171874,238772.493287313,234435.368498492,244144.701258287,244989.184117088,278718.996029883,254991.990886524,227736.908268297,257715.420706635,270089.281347148,264119.162848223,253639.915171839,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P55010,Eukaryotic translation initiation factor 5 OS=Homo sapiens OX=9606 GN=EIF5 PE=1 SV=2,0,0,6.29,7,3,3,3,431,49.2,5.58,479.52,3,0,543643.67990625,488642.851623411,515745.59088164,535922.204064843,541678.597283578,509529.429311719,500907.976026562,439882.547770211,469025.951238281,490887.247717968,536749.897328906,508502.071197656,543643.67990625,581253.346722959,571511.511706187,604108.053757356,632111.384926147,560016.193222586,564600.960735583,582579.096717395,523391.95706233,554194.433651512,589912.320149062,577189.508563631,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9HAR2,Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=2,0,0,6.269,2,2,2,2,1447,161.7,6.44,393.07,2,0,78867.294515625,78006.6878378907,95277.7963003262,87721.1582285156,77189.6590249317,78689.91178125,80205.7916343751,73838.8709437501,85546.346260547,86999.8408225447,80253.5048648438,86285.149190625,78867.294515625,92790.9785683127,105579.879611865,98881.9977392798,90076.407878975,86486.907930488,90404.3640361695,97791.9741419559,95462.2435509812,98219.7597036031,88202.2176259567,97940.3736554654,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9Y266,Nuclear migration protein nudC OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1,0,0,6.267,6,2,2,2,331,38.2,5.38,442.51,2,0,554176.388081249,429855.661125,485822.752847898,503128.730775,463414.153743751,470808.375056251,546730.950459376,435468.849668267,460796.36625,481252.783893751,520675.626796875,481209.424987501,554176.388081249,511324.458767025,538353.212921762,567142.238243816,540780.758158674,517458.460235496,616250.558319865,576733.608492304,514208.459685574,543317.462926728,572245.972616548,546210.226578923,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P61601,Neurocalcin-delta OS=Homo sapiens OX=9606 GN=NCALD PE=1 SV=2,0,0,6.241,16,3,3,1,193,22.2,5.35,570.55,3,0,58223.9517234374,67511.2078265623,65583.6192257812,65882.1215180325,61954.4861460937,77373.6800976564,35513.6594226562,49770.96795,55473.8913609375,51238.5703757812,63509.8288945312,66025.5403499999,58223.9517234374,80306.3328566629,72674.9661646471,74264.3613304157,72297.7356620443,85040.2573261437,40029.4009856308,65916.5172568025,61904.0129626294,57846.543422195,69800.1633570601,74944.137587301,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O43776,"Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1",0,0,6.223,5,3,3,3,548,62.9,6.25,539.28,3,0,461092.681654688,433034.862021094,481018.963463524,460025.683270314,438771.300077345,446424.381085548,395574.773085938,364227.61517174,435540.721739062,403883.685677575,442101.26356172,469517.032278721,461092.681654688,515106.200696985,533030.005159018,518555.152391489,512023.800734622,490658.376288468,445874.107852573,482381.936091562,486025.368382093,455970.472823868,485889.207294462,532938.44897216,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q16531,DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,0,0,6.222,2,2,2,2,1140,126.9,5.26,431.18,2,0,232947.980713175,201544.341178125,235743.603253124,223208.239495313,223056.17709375,260085.4364625,216214.80065625,180732.6819375,243853.793390625,214678.8274125,209290.490578125,213910.59380625,232947.980713175,239742.221611672,261233.804907459,251607.218587652,260295.218836657,285856.022560097,243707.607022209,239361.809474341,272119.514544626,242364.843918691,230019.678618443,242805.206721749,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O43795,Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3,0,0,6.207,2,2,2,2,1136,131.9,9.38,397.4,2,0,91423.5530484375,76888.9263914064,73689.1858312501,85739.2058015621,92007.9848649714,86742.1837025387,88550.0747033199,60103.843763402,92218.1778246095,86047.2890771482,77726.0606074218,82064.8673173825,91423.5530484375,91461.37233454,81656.9617567138,96647.879775506,107368.640793488,95337.0398536717,99809.6649354431,79601.3462830484,102907.424292656,97144.3622930615,85424.4425143769,93150.0245922262,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9Y3Y2,Chromatin target of PRMT1 protein OS=Homo sapiens OX=9606 GN=CHTOP PE=1 SV=2,0,0,6.205,9,2,3,2,248,26.4,12.23,533.57,2,0,456244.106174999,370098.640828124,423939.732027664,400923.408084374,412985.066329689,404083.816821094,392284.491276563,386597.826220127,335514.500252819,347099.863939082,457743.08889375,340024.329046875,456244.106174999,440241.933109779,469778.979029699,451933.243158391,481932.576883429,444122.493856112,442165.450055985,512008.974972755,374404.849980037,391863.535690694,503080.278068586,385954.13175015,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O75368,Adapter SH3BGRL OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1,0,0,6.179,16,1,1,1,114,12.8,5.25,446.2,1,0,95292.5777687909,87839.04628125,97371.358734375,103277.4241125,97175.7708796874,105861.873304687,83060.8544390625,78174.9218250001,95080.267940625,87330.9392451114,93361.9498453125,102061.70349375,95292.5777687909,104486.823974411,107899.812254409,116417.500906767,113399.184350397,116351.205416309,93622.462528579,103534.62662618,106101.266644354,98593.5581749023,102608.989253593,115847.993192984,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q13618,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=2,0,0,6.166,3,2,2,2,768,88.9,8.48,443.25,2,0,165333.795128906,132208.653972656,164771.655907032,165329.140917187,191703.158413241,214114.155595312,207173.929038141,156167.240882812,182708.000217188,162627.889875,165443.402231251,174051.596245313,165333.795128906,157265.623209338,182587.887940607,186364.111789578,223707.839975579,235329.673682496,233517.142813668,206827.414707717,203886.155024366,183601.166549345,181829.753017701,197562.135912124,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q13409,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3,0,0,6.163,3,2,2,2,638,71.4,5.2,757.87,2,0,475512.969215626,359024.021296875,374494.788215625,421487.99529304,354869.617575001,464547.511003127,423631.444603126,336391.355437501,425321.571675,405339.408890626,415028.11535625,412626.854578126,475512.969215626,427068.385917109,414987.711622179,475114.280743181,414114.80268642,510577.237971159,477498.327173862,445515.679100535,474621.690318179,457613.933120221,456134.597650184,468363.660453078,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O15144,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1,0,0,6.158,11,3,3,3,300,34.3,7.36,408.27,3,0,568789.097069531,482924.797081906,510024.390279806,512991.685026563,515809.212336525,530761.213769532,489344.703426562,440794.817306251,505021.810115625,465767.241625674,495367.736789062,518778.204578906,568789.097069531,574451.572527445,565171.695985922,578260.064771654,601923.127852536,583351.730727158,551567.359492107,583787.303692104,563560.188637179,525834.830475102,544431.461264275,588853.721380481,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q99439,Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4,0,0,6.148,6,1,1,1,309,33.7,7.33,414.12,1,0,72357.5921062502,116129.4688125,121372.516758599,108961.027725,113300.324826562,73798.4813671877,71663.4563390625,108378.341207813,56850.3396656251,60453.5302078126,107695.361760937,76067.3558906249,72357.5921062502,138139.015389602,134496.138713884,122824.234366649,132215.719058966,81110.8097459404,80775.8275674206,143535.942593386,63440.0089348855,68249.908897617,118362.054733206,86342.3813807408,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9BS26,Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,0,0,6.137,6,2,3,1,406,46.9,5.26,654.52,2,0,165698.08756875,128357.67346875,153016.408153125,145472.02993125,141875.415464062,147683.181009375,157478.504021525,120303.714867188,156759.5898,151001.904178125,135504.0522,160128.392892187,165698.08756875,152684.782010856,169561.582853188,163980.56324471,165561.397119428,162316.380711496,177502.69295181,159329.870881091,174929.997534459,170475.837690482,148925.058431673,181758.21424452,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8NCA5,Protein FAM98A OS=Homo sapiens OX=9606 GN=FAM98A PE=1 SV=2,0,0,6.132,3,1,1,1,518,55.2,8.95,363.23,1,0,160891.598123437,138267.913676366,143746.04578125,139217.082314062,137688.42800625,149888.6684625,155988.788690625,127231.07904375,151613.49988125,136816.982259375,150338.298,145531.439728125,160891.598123437,164473.269795683,159288.845854782,156929.793183844,160675.39561614,164740.399063817,175823.552775763,168504.450743538,169187.411081232,154461.55985846,165228.562915022,165189.533996182,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P28070,Proteasome subunit beta type-4 OS=Homo sapiens OX=9606 GN=PSMB4 PE=1 SV=4,0,0,6.126,11,2,2,2,264,29.2,5.97,448.49,2,0,296384.636573437,253213.247460938,256494.266147157,282144.588825,250509.391492625,298257.852337501,260259.2095125,252121.015678125,261854.746776563,233888.7375,279874.6520625,241621.108990761,296384.636573437,301203.725854745,284228.170596948,318042.091073013,292331.724361099,327810.755289282,293352.485413906,333908.29966267,292207.00479283,264052.156618155,307594.85222208,274258.802581688,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O75832,26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PSMD10 PE=1 SV=1,0,0,6.124,8,3,3,3,226,24.4,6.1,599.77,3,0,726030.374056071,616062.846915686,619615.542562501,654881.1687,601109.127557812,686557.400709258,654565.729279686,530401.233398438,668180.945849999,652240.736193749,623842.821215626,690586.595601518,726030.374056071,732822.736220828,686612.588972789,738202.271271882,701463.792399752,754584.995205005,737797.075118447,702461.766254186,745631.519955108,736356.845853564,685631.367426491,783869.644418685,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q53GQ0,Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens OX=9606 GN=HSD17B12 PE=1 SV=2,0,0,6.118,7,2,2,2,312,34.3,9.32,369.14,2,0,248533.174570314,195284.07421875,225206.52763546,234214.949821876,205221.774229695,302209.362571874,213882.595678125,191529.303590625,232151.07196875,239956.242332812,259174.613414063,229018.694901562,248533.174570314,232295.471680865,249557.389012329,264014.322274004,239483.377367818,332153.801228597,241078.850375675,253660.822067955,259060.300546383,270902.156124416,284844.577118082,259954.079736158,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q07960,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1,0,0,6.083,6,2,2,2,439,50.4,6.29,412.59,2,0,301298.064735938,274858.2328258,280520.270765625,295048.258415625,270820.330532813,302138.408240625,264111.385415625,220413.015951563,305387.297840625,303110.73969972,267036.69073125,311251.329449701,301298.064735938,326950.997387107,310852.030233417,332587.505805963,316033.557644207,332075.816381809,297694.484982528,291914.32210422,340785.525953933,342201.36192678,293485.354311433,353294.533219353,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P19404,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV2 PE=1 SV=2",0,0,6.081,5,1,2,1,249,27.4,8.06,366,1,0,138730.924792855,134950.891117969,154472.55718125,129453.638505469,112885.832915625,130222.644853126,133581.041343751,104963.288334844,123108.02469086,138077.79581836,120710.099103516,131441.692219922,138730.924792855,160527.58542351,171175.180617369,145924.137899473,131732.028071032,143125.765945521,150566.546927458,139013.057045729,137377.792855416,155884.974012138,132665.837444853,149196.571723893,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P50148,Guanine nucleotide-binding protein G(q) subunit alpha OS=Homo sapiens OX=9606 GN=GNAQ PE=1 SV=4,0,0,6.071,9,3,3,3,359,42.1,5.68,565.5,3,0,427869.292176562,324679.32399375,359877.773578125,354811.303584374,345842.849756249,382631.505996285,393718.424730468,305055.313535156,385173.484575,406409.106236718,409089.643634338,372316.884394977,427869.292176562,386214.477621294,398790.205953097,399954.255363401,403581.02354888,420544.579111981,443781.715407014,404014.321343321,429819.935054742,458821.583792859,449607.949673079,422608.700546174,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q14108,Lysosome membrane protein 2 OS=Homo sapiens OX=9606 GN=SCARB2 PE=1 SV=2,0,0,6.048,4,2,2,2,478,54.3,5.14,455.98,2,0,847614.12624698,704262.970125001,813306.114225001,808523.839199999,743657.466956249,813347.001784646,746680.83826875,573607.9589625,886582.139025,854860.760118749,794108.799,886173.084727075,847614.12624698,837739.070567006,901246.302515238,911393.032814964,867810.45754018,893937.553957819,841625.086494992,759684.621033996,989348.157848645,965107.724853962,872761.348255683,1005875.56324254,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NZR1,Tropomodulin-2 OS=Homo sapiens OX=9606 GN=TMOD2 PE=1 SV=1,0,0,6.019,6,2,2,1,351,39.6,5.27,456.89,2,0,57123.5049773436,72893.7977624997,71141.5430085935,72753.7035585938,74958.3612421876,72753.7035585938,59210.8063593752,44354.0362301346,59470.3143890625,58265.9530664064,65221.9592835937,67714.4859960939,57123.5049773436,86709.0632023677,78833.8504657866,82010.2207504431,87472.5968022478,79962.5100453273,66739.7601084696,58742.349506034,66363.671675366,65780.2112621895,71681.8717937748,76861.2226154184,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P08579,U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens OX=9606 GN=SNRPB2 PE=1 SV=1,0,0,6.014,9,2,2,1,225,25.5,9.72,401.53,2,0,284289.450534374,243880.309588428,241092.771768751,242139.688415626,251937.248062501,258935.504953126,275731.321490626,201549.79845,241497.931640626,260335.156331251,241497.931640626,254736.550818751,284289.450534374,290101.954171949,267161.361902199,272947.332274514,293997.96038812,284592.149995923,310791.954748679,266931.934717065,269490.578792467,293909.233114704,265417.107435465,289145.851921453,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P11498,"Pyruvate carboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=PC PE=1 SV=2",0,0,6.011,1,1,1,1,1178,129.6,6.84,360.75,1,0,18118.1802527344,19936.384875,20933.20411875,23759.258183203,23032.9926492186,16081.5939667968,17096.6287485933,15147.8239945312,21777.8991117187,22099.222676953,22136.8754707031,23966.7626214843,18118.1802527344,23714.8469309472,23196.6445128691,26782.1693352281,26878.331459844,17675.0399803251,19270.5516357829,20061.7316251838,24302.2314792933,24949.2449692422,24329.4235075955,27204.1447280136,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q7Z4W1,L-xylulose reductase OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=2,0,0,6.008,7,1,1,1,244,25.9,8.1,325.79,1,0,113742.820898437,107893.190109375,115850.606025,99326.1049171877,110626.679728125,111816.21391875,95757.5023453127,86195.2172986305,98736.3119531248,99326.1049171877,107293.458989062,120142.953253125,113742.820898437,128341.748234604,128377.16143776,111963.45192214,129095.71115308,122895.532342317,107933.553485554,114156.681345375,110181.092133234,112135.67823831,117920.345479398,136371.621815086,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q08AM6,Protein VAC14 homolog OS=Homo sapiens OX=9606 GN=VAC14 PE=1 SV=1,0,0,5.997,3,2,2,2,782,87.9,6.13,434.58,2,0,239424.387417187,233261.814070313,249541.794768751,245398.209216144,230626.495120312,221964.079640996,233148.929423437,197442.8143875,231788.946417188,227319.13153125,241928.079782813,247922.450582812,239424.387417187,277470.978324125,276523.950729989,276620.43752001,269129.395110371,243957.408074774,262794.995981388,261492.657624821,258656.200089608,256635.302592937,265889.859623827,281411.316726303,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NTJ4,Alpha-mannosidase 2C1 OS=Homo sapiens OX=9606 GN=MAN2C1 PE=1 SV=1,0,0,5.991,1,1,1,1,1040,115.8,6.57,359.81,1,0,20988.504758203,12457.2060615234,17625.66361875,15628.1312408203,21690.0436499999,19844.8783618167,22819.7334234374,16285.7008875,17088.924703125,25756.9268343749,20978.12825625,24740.2060382812,20988.504758203,14818.1697328059,19531.4702397296,17616.5120163862,25311.17825121,21811.2097080675,25721.3780399445,21568.7322912517,19069.7459721486,29078.6642878549,23055.9081121646,28082.06332644,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P48739,Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2,0,0,5.984,8,2,2,2,271,31.5,6.87,330.12,2,0,358590.49875,312630.570914063,333768.384881251,328633.421067188,314682.597332812,319783.797072596,346563.485071638,287340.421448437,327999.30549375,338739.080315625,332806.939523438,340207.103821456,358590.49875,371882.173305085,369857.69258276,370445.738009578,367218.593109865,351469.599965539,390630.786475924,380552.772612549,366018.549643629,382424.505105514,365769.820978049,386161.595373788,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O94967,WD repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=WDR47 PE=1 SV=1,0,0,5.973,1,1,1,1,919,101.9,5.94,278.4,1,0,61276.5174140625,68795.1085078124,72178.4744999999,65952.2364187502,67892.0080781251,62395.9883765627,61102.874190134,46231.2245484376,71065.1359945314,65689.2414778763,71028.0328828123,63365.8742062502,61276.5174140625,81833.5660196104,79982.9020421197,74343.397011137,79226.5219022747,68578.4998330806,68872.4139414098,61228.4919556241,79302.4789116245,74160.8427333701,78063.0082689114,71925.209088468,High,High,High,High,High,High,High,High,High,High,High,High,1,
