Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio Adj. P-Value: (Both) / (Control),Abundance Ratio Adj. P-Value: (Spermidine) / (Control),Abundance Ratio Adj. P-Value: (Spermine) / (Control),"Abundance: F21: 128C, Sample, Both","Abundance: F21: 131C, Sample, Both","Abundance: F21: 132C, Sample, Both","Abundance: F21: 134N, Sample, Both","Abundance: F21: 126, Sample, Control","Abundance: F21: 130N, Sample, Control","Abundance: F21: 130C, Sample, Control","Abundance: F21: 131N, Sample, Control","Abundance: F21: 127C, Sample, Spermidine","Abundance: F21: 129N, Sample, Spermidine","Abundance: F21: 132N, Sample, Spermidine","Abundance: F21: 133N, Sample, Spermidine","Abundance: F21: 127N, Sample, Spermine","Abundance: F21: 128N, Sample, Spermine","Abundance: F21: 129C, Sample, Spermine","Abundance: F21: 133C, Sample, Spermine","Abundances (Normalized): F21: 128C, Sample, Both","Abundances (Normalized): F21: 131C, Sample, Both","Abundances (Normalized): F21: 132C, Sample, Both","Abundances (Normalized): F21: 134N, Sample, Both","Abundances (Normalized): F21: 126, Sample, Control","Abundances (Normalized): F21: 130N, Sample, Control","Abundances (Normalized): F21: 130C, Sample, Control","Abundances (Normalized): F21: 131N, Sample, Control","Abundances (Normalized): F21: 127C, Sample, Spermidine","Abundances (Normalized): F21: 129N, Sample, Spermidine","Abundances (Normalized): F21: 132N, Sample, Spermidine","Abundances (Normalized): F21: 133N, Sample, Spermidine","Abundances (Normalized): F21: 127N, Sample, Spermine","Abundances (Normalized): F21: 128N, Sample, Spermine","Abundances (Normalized): F21: 129C, Sample, Spermine","Abundances (Normalized): F21: 133C, Sample, Spermine","Found in Sample: [S300] F21: 128C, Sample, Both","Found in Sample: [S306] F21: 131C, Sample, Both","Found in Sample: [S308] F21: 132C, Sample, Both","Found in Sample: [S311] F21: 134N, Sample, Both","Found in Sample: [S296] F21: 126, Sample, Control","Found in Sample: [S303] F21: 130N, Sample, Control","Found in Sample: [S304] F21: 130C, Sample, Control","Found in Sample: [S305] F21: 131N, Sample, Control","Found in Sample: [S298] F21: 127C, Sample, Spermidine","Found in Sample: [S301] F21: 129N, Sample, Spermidine","Found in Sample: [S307] F21: 132N, Sample, Spermidine","Found in Sample: [S309] F21: 133N, Sample, Spermidine","Found in Sample: [S297] F21: 127N, Sample, Spermine","Found in Sample: [S299] F21: 128N, Sample, Spermine","Found in Sample: [S302] F21: 129C, Sample, Spermine","Found in Sample: [S310] F21: 133C, Sample, Spermine",# Protein Groups,Modifications
0,High,Master Protein,P50552,Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3,0,0,224.321,51,20,91,20,380,39.8,8.94,1428,20,0,0,0.24633644,0.3490265819,1,8130976.31964561,5830532.33497105,7817449.91136311,7385224.29802547,3980238.78896604,5048001.51329755,5323789.99537408,7151500.16173408,9989123.91099625,8879816.60098137,7438508.02399682,7111338.15512603,8283727.74794182,5699731.20962056,5273381.74450861,4809649.3669365,9585661.91055617,8658226.36250303,10196970.6882991,9889200.83772508,6642923.73685373,6092149.78401234,7883646.69255539,8564081.4231081,10398706.6854768,8879816.60098137,8713603.03135729,9783803.04874215,9406329.73275957,7989239.4557591,7384648.98444233,8087199.07391257,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q99880,Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3,0,0,224.139,79,15,176,1,126,13.9,10.32,2585,15,0,0,0.9999999999,1,1,143696.485195313,143695.833084374,94768.7242734371,92124.0156890621,138550.396359375,158441.8633875,111295.153096875,98745.6115078126,134984.36325,258774.946523108,131293.047703125,78886.1589140626,117234.950765625,147787.08945,170102.0871,68762.4231937498,169404.739439401,213385.498735793,123614.978610747,123358.865805937,231237.311509463,191214.59478013,164809.593611322,118250.078725084,140519.109890849,258774.946523108,153799.054161319,108531.843831758,133122.506757817,207151.250236648,238204.678821633,115620.778719402,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q5QNW6,Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3,0,0,224.011,79,15,176,0,126,13.9,10.32,2589,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,
0,High,Master Protein,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3,0,0,223.779,79,15,177,1,126,13.9,10.32,2589,15,0,23,0.9999999999,1,1,39882845.4981084,41497138.4906784,30457711.2205299,24601831.9576253,55492279.091468,61912404.7586511,31918190.07144,24799496.2912241,32784338.78152,57572669.1289623,33765317.3963387,21640216.3923145,34523547.9846186,38845564.7116141,47833830.8028047,16552549.5695528,47018151.0739509,61622438.1937529,39728606.1400894,32943137.1867699,92615292.080148,74718607.4101853,47265525.8392441,29697951.574766,34128590.8457938,57572669.1289623,39553304.3817826,29772682.7913465,39202142.5340487,54449325.2157994,66984729.5670861,27832333.1571764,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P05556,Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2,0,0,222.327,41,28,94,28,798,88.4,5.39,847,28,0,0,0.3680941759,0.6695902348,1,12834420.0340039,9367858.70232744,13734767.101835,11328237.6981374,6645127.99945879,8258171.83551785,9140529.37599897,11864034.082093,15401242.3506746,13182613.2259169,12780613.4478836,11073714.4961928,12718553.4298388,9408786.25217197,8757685.78526326,8812731.70519469,15130582.9002086,13911086.7613596,17915435.2296458,15169101.60255,11090560.3564311,9966324.22386546,13535602.3145004,14207446.2123674,16032737.5276932,13182613.2259169,14971442.0852699,15235253.7996882,14442158.28007,13188173.896653,12263939.6450969,14818193.6452232,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P16402,Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2,0,0,220.884,34,14,100,1,221,22.3,11.02,1471,14,0,0,0.9999999999,1,1,78777.3807562504,111262.963942969,86537.8608445313,54127.9284046877,105389.755143751,45953.4721078126,69610.7876835938,57259.4850867189,87423.3122812503,159013.601896875,105213.60196875,56182.0204687498,84925.7250187503,75368.7372290898,131660.344689845,51789.0673007814,92871.1766512048,165223.323058034,112878.75719896,72480.1215674756,175892.991145762,55458.6670465061,103081.987938065,68569.5142890132,91007.919211495,159013.601896875,123249.11905685,77295.4134870423,96434.7690589558,105643.383355523,184372.28287477,87080.8795320662,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9Y6C2,EMILIN-1 OS=Homo sapiens OX=9606 GN=EMILIN1 PE=1 SV=3,0,0,220.531,26,23,53,23,1016,106.6,5.17,1213,23,0,0,0.4940166562,0.3892437623,1,3933209.58888676,2715517.57299093,2428275.39566989,2754587.70655195,1780497.48996044,2158669.06882271,2303511.95577927,2899127.45952692,4165352.92328597,3994714.17298593,3783188.74243591,2703793.66098939,3599327.53329317,2686295.96913559,2369356.36652452,2095380.93658103,4636886.87068632,4032490.42926834,3167407.95444972,3688536.72629874,2971607.90258497,2605176.57665909,3411117.72388104,3471769.98641594,4336144.35827176,3994714.17298593,4431695.81694874,3719888.44947409,4087104.57713529,3765346.28689857,3317959.12633435,3523284.43863377,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P62834,Ras-related protein Rap-1A OS=Homo sapiens OX=9606 GN=RAP1A PE=1 SV=1,0,0,218.628,62,15,100,2,184,21,6.67,1451,15,0,0,0.9999999999,1,1,36217.155046875,31055.1688992187,40017.39885,39600.5509453125,28440.4861124999,32771.8952045203,31964.8763671876,37962.560109375,51263.0984249996,42938.4169757813,44963.926089844,31538.6780156251,41782.9363874997,38849.0439304688,40275.7442226564,32722.5605179687,42696.6442889196,46116.317791853,52198.1269751778,53027.2048321488,47466.4939219545,39550.5614976478,47334.6604710342,45461.0149554258,53365.0327155799,42938.4169757813,52671.5574432722,43391.0197197058,47445.3155418334,54454.2019918308,56400.6643329428,55021.4456247407,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P07737,Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2,0,0,217.103,79,13,99,13,140,15,8.27,1925,13,0,0,0.4804674971,1,1,13546284.5081219,10469441.700298,14065108.5292721,13257199.6431526,11093150.7685513,14278894.5694139,13730295.2842734,18076221.6394961,17801411.3108995,16703198.4976625,15159571.0888023,13800386.1944364,17430729.1860546,14097197.6537802,13027993.791715,12391482.0523285,15969804.650067,15546915.9456533,18346327.8980863,17752082.3371614,18514204.4143662,17232396.669819,20332281.5324659,21646679.7793172,18531320.3098619,16703198.4976625,17758196.1553747,18986617.9300755,19792923.0891495,19759859.4686561,18243921.2225615,20835693.9420358,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P16403,Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2,0,0,216.718,43,15,100,2,213,21.4,10.93,1471,15,0,0,0.9999999999,1,1,288717.440859375,389042.048252342,281491.632683148,204897.368517187,502400.284189338,372694.924696875,317967.618168751,238952.374340625,366646.56455625,631902.532593744,268702.935032812,181106.398842187,309259.742653125,284264.184290626,460184.127820311,152487.268157812,340370.905898739,577719.824671434,367173.689632379,274368.271919592,838494.108065908,449784.592776672,470857.108092907,286150.813649973,381680.126908939,631902.532593744,314763.485054152,249166.795121627,351170.29445909,398449.427432742,644424.852364145,256400.165531152,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q16778,Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=H2BC21 PE=1 SV=3,0,0,215.128,79,15,157,0,126,13.9,10.32,2466,15,0,6,0.9999999999,0.9681530919,1,5775273.6902404,6559247.24270287,6068977.44531011,5111282.35777008,8394494.51608042,8279622.13170468,5897140.94106539,4868098.11886018,5699816.320275,7501586.74753078,6052803.80070469,4584455.321325,5307890.25151032,5957182.38700002,8006963.99378906,3593445.6330662,6808508.45695089,9740353.73310854,7916288.02479717,6844273.88181338,14010211.4059958,9992211.38276139,8732683.99316273,5829656.39694384,5933525.16234047,7501586.74753078,7090364.00523938,6307309.11273994,6027209.89996457,8350105.43848824,11212656.5816658,6042209.72856456,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,
0,High,Master Protein,P20700,Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2,0,0,214.522,54,28,70,26,586,66.4,5.16,888,28,0,2,0.9410159244,1,1,5534776.59803442,5302891.28562684,3999150.62847943,3723014.85818843,6767566.28756982,7602013.2092693,5060679.4557703,5123137.6281349,4732687.24748058,8659897.83071268,6275569.04222121,3645001.49696138,5269912.66849431,7167985.89646667,7554333.67048855,3333000.49728164,6524984.83989296,7874689.73481474,5216435.30806929,4985311.23344535,11294906.9430347,9174443.19477942,7494023.78535466,6135071.91454744,4926741.01944728,8659897.83071268,7351315.24404928,5014805.36865405,5984085.6352408,10047273.0443351,10578809.7980967,5604283.48899266,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04040,Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3,0,0,212.361,58,21,58,21,527,59.7,7.39,812,21,0,0,0.9999999999,1,1,3965242.90095633,3149960.11326442,3107688.02173849,3755965.09148048,3072241.34266758,3828262.25780118,2878081.05495178,4376841.09619826,3425474.86421594,4588780.10526291,4068898.24324741,3750417.71128416,3637273.9605692,3792179.40936914,3629124.9819356,3168272.21234953,4674651.15474067,4677629.09570322,4053624.13898986,5029433.31579864,5127497.62580236,4620114.91588697,4261958.90699905,5241365.12286097,3565929.17345264,4588780.10526291,4766381.1011922,5159837.35230887,4130193.4639263,5315448.78985023,5082092.55667347,5327300.62980376,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P16109,P-selectin OS=Homo sapiens OX=9606 GN=SELP PE=1 SV=3,0,0,209.91,33,20,62,20,830,90.8,6.6,1060,20,0,0,0.4536647284,0.7765721737,1,4499267.47851517,3626778.79589896,5468109.25277284,4392365.93790388,2445465.92789401,2908061.75288211,3450250.85873355,4492711.81171165,5830045.3318089,4875387.36364379,4815844.93923495,4444772.13998676,5096118.9304526,3469610.53933699,3373824.06085603,3719266.11706604,5304216.27105252,5385695.50386951,7132524.08434291,5881607.26876333,4081424.38717708,3509576.55877213,5109247.13307177,5380122.89672221,6069093.93743494,4875387.36364379,5641367.99015198,6115132.52014605,5786739.55443615,4863308.1802526,4724578.57818317,6253770.95144242,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P07195,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2,0,0,208.95,65,23,96,20,334,36.6,6.05,1039,23,0,2,0.9999999999,1,1,23153930.3112154,13526313.5420703,22327903.4239329,20976423.7180605,12685750.8224543,15068176.8260638,16962984.7632806,24181157.1860938,27282984.7034422,21016980.2136447,22825415.5891626,21208281.2178778,25832984.3601722,17472913.4652365,14398148.6700288,16939207.6979493,27296322.0084207,20086310.780749,29124200.2605063,28088526.3106473,21172215.971541,18184937.1388954,25119356.4812107,28957476.6640945,28401665.4476708,21016980.2136447,26738105.2528394,29178424.9197155,29333842.9589716,24491556.6242685,20162635.4975531,28482480.6043865,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P29350,Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens OX=9606 GN=PTPN6 PE=1 SV=1,0,0,208.006,46,23,64,23,595,67.5,7.78,1068,23,0,0,0.9999999999,1,1,5526957.11852785,4646344.9927662,4184818.76042469,4693209.83305513,4153210.36288337,4884183.03907947,4505935.69968064,5533518.9256917,5974655.6763483,6880693.55283535,5722963.8338366,4378030.34153102,5529309.74754867,4716968.64064542,4933987.1779222,3561074.78010193,6515766.40364129,6899731.34431677,5458618.18364423,6284452.94817615,6931609.17385859,5894446.45930138,6672540.63487125,6626512.69862273,6219633.72149904,6880693.55283535,6703983.49373188,6023308.92844423,6278635.93089801,6611713.88429939,6909373.37139241,5987779.66264042,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P30041,Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,0,0,207.613,82,20,94,20,224,25,6.38,1017,20,0,0,0.9999999999,1,1,7981687.40584032,6449139.68762909,7519290.74085273,7114703.79537505,5419032.33625918,6525671.87147615,6381425.8864427,8751442.90338217,9109617.09349695,8886008.11614252,8114424.05475601,7396684.09578063,8563598.38991547,6980819.38950913,6494428.56052428,6083222.10831186,9409664.21993764,9576846.16959971,9808056.0989363,9526959.76372714,9044235.89788326,7875467.22750071,9449829.37477916,10480048.6470342,9483137.56204397,8886008.11614252,9505383.31250589,10176382.9575052,9724128.14683435,9784924.17432915,9094557.83737839,10228651.7056605,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P23528,Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3,0,0,207.383,83,15,112,8,166,18.5,8.09,1073,15,0,13,0.1212054147,0.4381829574,1,17095239.8441689,13728269.690878,15683231.8225081,15565567.8136075,14583156.8912931,19981172.185604,15720487.2122788,19131479.9061138,21254921.7746034,23244831.8931119,17219241.393615,14857358.8494964,19788335.1722665,15670088.814255,16452154.6040639,12294837.2937349,20153691.6335791,20386211.7076658,20456984.9509953,20843107.8123313,24338941.5077276,24114155.571107,23279424.4559102,22910375.1597744,22126434.6229148,23244831.8931119,20170931.256784,20440804.4782934,22470029.3341907,21964560.6478397,23038989.5279826,20673190.3284523,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P48735,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2",0,0,206.034,56,26,93,23,452,50.9,8.69,905,26,0,2,0.9999999999,1,1,18251192.196433,14530815.6046633,12714290.8868863,16835898.8218082,10925601.6763731,12571587.1579165,13676747.7787417,17984641.0144884,18832121.6740676,23164414.0945526,18868525.7393596,11608770.1308062,16643723.459071,13390264.9055011,13786447.147451,10362965.1827898,21516451.5283219,21577976.6767371,16584340.5414901,22544147.3425519,18234568.9702305,15171943.1515708,20252986.5912216,21537009.9322071,19604292.7586738,23164414.0945526,22102932.8125112,15971385.148667,18899263.1820602,18768960.9863581,19306031.2829635,17424838.2855874,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P02776,Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2,0,0,204.111,40,7,138,4,101,10.8,8.62,1142,7,0,6,0.8571832258,1,1,30434501.8854915,20911464.591429,39242259.6613475,30382446.910288,13454358.5867313,18630450.0148704,23615018.6652258,29299650.1005529,41474973.7458797,27463408.9391493,29178638.4986885,32486102.0082414,38456322.7631386,19571977.4643166,17386780.4008575,28508556.3956855,35879436.124495,31053115.4965215,51187046.4213322,40683682.3517586,22455004.0233031,22484044.7720078,34969911.2768364,35086986.4301127,43175566.8078642,27463408.9391493,34180385.6435767,44694488.8481889,43667882.7728719,27433787.4602257,24347804.9666359,47935795.9993295,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04792,Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2,0,0,202.729,90,12,69,12,205,22.8,6.4,991,12,0,0,0.6272862674,0.975880839,1,6533761.88015718,4688355.67831026,7305158.46102342,6196697.25071626,3577038.74004721,4586855.58679098,4896435.72808923,6462554.05373031,8209858.97652734,6397537.72816617,6420225.64773089,5955854.12930077,6823121.49979889,4812629.15964848,4394974.07323311,4250357.53582468,7702695.21458849,6962116.38983016,9528744.99293686,8297701.08123811,5969992.45868806,5535618.64012011,7250806.16752396,7739053.04701323,8546486.77768996,6397537.72816617,7520768.61187636,8194084.22395343,7747783.67743142,6745799.99549839,6154559.33194071,7146776.17953112,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3,0,0,202.515,45,14,52,11,355,40.4,5.54,1170,14,0,4,0.9999999999,1,1,3352327.95925049,2745218.12880169,2442029.74269685,2762097.55425351,2411896.26024518,2936106.43956745,2156977.09955173,3200536.45673317,3173748.03618246,4070981.40974444,3307840.49476019,2515276.63516092,3059992.05566571,2714800.5583825,2657215.1126056,1994063.26620183,3952081.66490891,4076595.17314555,3185348.92945574,3698592.80437904,4025397.41143861,3543422.11755072,3194123.99654653,3832714.0031054,3303880.82237512,4070981.40974444,3874864.26974393,3460526.08871911,3474678.92850148,3805300.80066533,3721065.88019758,3352923.54378469,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P06702,Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1,0,0,200.206,86,11,91,11,114,13.2,6.13,850,11,0,0,0.9999999999,1,1,22622341.714754,17605645.7660078,11135065.7927424,9273713.56026825,23075408.6830045,16071336.5372935,9190429.28584736,9077092.98752402,12194869.1407474,27148631.4399982,21160401.594013,10056094.7681059,12681425.5923166,21833287.1598598,17424520.4393082,7986489.15152378,26669628.6863808,26144039.2647948,14524421.7472802,12417986.5374633,38512307.478354,19395594.3072814,13609495.7737798,10870021.9076035,12694893.8057328,27148631.4399982,24787677.7008917,13835209.1412942,14399998.9174467,30603435.9887092,24400654.7222805,13428905.673254,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P27824,Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2,0,0,198.189,31,20,81,20,592,67.5,4.6,790,20,0,0,0.3197922221,0.8944506763,1,9613268.22604839,7441459.81801476,8689426.08978901,7745195.397521,6373432.31469257,7607472.76659484,6735752.80196675,8536409.4187762,10274122.4284276,10614359.3793902,9306200.28870844,7423375.30268911,8529969.12277239,7328298.40521879,7060079.95481017,5668047.99757436,11333145.6700649,11050422.1347676,11334364.0369126,10371220.9301466,10637106.7298453,9181032.02818091,9974528.5492548,10222541.2389083,10695390.9607916,10614359.3793902,10901451.5793366,10213104.8101058,9685941.47713152,10271981.012671,9886675.15350318,9530555.97607363,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P40939,"Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2",0,0,195.001,39,24,58,24,763,82.9,9.04,574,24,0,0,0.9999999999,1,1,5900290.92920584,4762997.52289895,4337710.28968645,4914604.34505498,4837833.59944027,5411944.31093695,4545479.39792805,5456812.51535909,5337051.50580759,7065373.9970618,5957561.17965205,4008997.90905408,5375020.97067741,5195799.58137654,5170608.82246992,3337278.89435189,6955892.10912295,7072958.06764531,5658047.72397365,6580911.75635643,8074229.04921207,6531371.9257235,6731098.2688445,6534655.05632303,5555885.94842449,7065373.9970618,6978795.07382982,5515592.86162353,6103438.10288201,7282885.01564506,7240729.58108195,5611477.41232981,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P10909,Clusterin OS=Homo sapiens OX=9606 GN=CLU PE=1 SV=1,0,0,194.543,30,16,73,16,449,52.5,6.27,972,16,0,0,0.1247097237,0.3490265819,1,8390951.08111669,6252188.43116155,8988008.12693138,7701537.23683764,3980742.23283391,6293387.12143484,5094517.99770401,7084530.03914845,9463321.01977601,8575116.31388603,8104638.46089532,7546218.09817112,7666704.90731478,5474013.84011658,5270461.15522917,5443131.98719153,9892147.88109309,9284377.40981814,11723830.2075072,10312760.3740713,6643763.9726781,7595135.79612815,7544133.03260679,8483883.20318667,9851344.36532814,8575116.31388603,9493920.29061318,10382112.3429689,8705688.61221768,7672854.34074745,7380559.09910853,9152370.28890478,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P08758,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2,0,0,193.188,73,21,75,21,320,35.9,5.05,1278,21,0,0,0.3453527093,0.531240887,1,9046581.6829255,5643050.40695675,6407814.48785719,5441663.24935654,12863497.2035203,19883327.5456269,10693103.5916665,8959649.48155866,6806846.52239116,10319389.3181719,10439186.4601112,5424311.24840215,12141570.6972774,16907496.5029706,13888192.7317417,5376415.0126726,10665075.1459246,8379819.37007626,8358262.25298382,7286671.14126002,21468870.4479499,23996072.3651624,15834706.2594212,10729380.6819926,7085946.78272879,10319389.3181719,12228652.1020453,7462785.73339797,13786983.4605053,23699018.9873593,19448512.0404938,9040188.8358756,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
